imsi,msisdn,status,mcc,mnc,operator,data_enabled,roaming_enabled,volte_enabled,registered_at,last_updated
452010000068162,+84970068162,active,452,01,Viettel,true,false,true,2022-07-31T15:00:00Z,2022-11-02T15:00:00Z
452010000068163,+84970068163,active,452,01,Viettel,true,false,true,2022-01-13T22:00:00Z,2022-03-04T22:00:00Z
452010000068164,+84970068164,active,452,01,Viettel,true,false,true,2022-04-10T03:00:00Z,2022-05-27T03:00:00Z
452010000068165,+84970068165,active,452,01,Viettel,true,false,true,2022-08-19T04:00:00Z,2022-10-29T04:00:00Z
452010000068166,+84970068166,active,452,01,Viettel,true,false,true,2022-11-16T08:00:00Z,2022-12-10T08:00:00Z
452010000068167,+84970068167,active,452,01,Viettel,true,false,true,2022-12-03T17:00:00Z,2023-03-03T17:00:00Z
452010000068168,+84970068168,active,452,01,Viettel,true,false,true,2022-11-28T07:00:00Z,2023-02-26T07:00:00Z
452010000068169,+84970068169,active,452,01,Viettel,true,false,true,2022-03-04T05:00:00Z,2022-04-10T05:00:00Z
452010000068170,+84970068170,active,452,01,Viettel,true,false,true,2022-02-11T17:00:00Z,2022-04-17T17:00:00Z
452010000068171,+84970068171,active,452,01,Viettel,true,false,true,2022-04-16T14:00:00Z,2022-04-29T14:00:00Z
452010000068171,+84980068171,active,452,01,Viettel,true,false,true,2022-07-27T14:00:00Z,2022-07-27T14:00:00Z
452010000068172,+84970068172,active,452,01,Viettel,true,false,true,2022-10-09T06:00:00Z,2023-01-10T06:00:00Z
452010000068173,+84970068173,active,452,01,Viettel,true,false,true,2022-03-06T05:00:00Z,2022-04-30T05:00:00Z
452010000068174,+84970068174,active,452,01,Viettel,true,false,true,2022-09-07T05:00:00Z,2022-11-09T05:00:00Z
452010000068175,+84970068175,active,452,01,Viettel,true,false,true,2022-09-28T03:00:00Z,2022-10-24T03:00:00Z
452010000068176,+84970068176,active,452,01,Viettel,true,false,true,2022-09-05T06:00:00Z,2022-09-27T06:00:00Z
452010000068177,+84970068177,active,452,01,Viettel,true,false,true,2022-06-17T18:00:00Z,2022-09-09T18:00:00Z
452010000068178,+84970068178,active,452,01,Viettel,true,false,true,2022-09-25T00:00:00Z,2022-10-27T00:00:00Z
452010000068179,+84970068179,active,452,01,Viettel,true,false,true,2022-08-10T04:00:00Z,2022-09-07T04:00:00Z
452010000068180,+84970068180,active,452,01,Viettel,true,false,true,2022-06-29T10:00:00Z,2022-08-08T10:00:00Z
452010000068181,+84970068181,active,452,01,Viettel,true,false,true,2022-12-27T05:00:00Z,2023-04-01T05:00:00Z
452010000068182,+84970068182,active,452,01,Viettel,true,false,true,2022-09-18T05:00:00Z,2022-11-04T05:00:00Z
452010000068183,+84970068183,active,452,01,Viettel,true,false,true,2022-04-02T10:00:00Z,2022-06-21T10:00:00Z
452010000068184,+84970068184,active,452,01,Viettel,true,false,true,2022-09-12T14:00:00Z,2022-10-28T14:00:00Z
452010000068185,+84970068185,active,452,01,Viettel,true,false,true,2022-06-11T00:00:00Z,2022-07-18T00:00:00Z
452010000068186,+84970068186,active,452,01,Viettel,true,false,true,2022-10-03T06:00:00Z,2022-12-01T06:00:00Z
452010000068187,+84970068187,active,452,01,Viettel,true,false,true,2022-09-21T14:00:00Z,2022-09-26T14:00:00Z
452010900068187,+84970068187,active,452,01,Viettel,true,false,true,2022-12-15T14:00:00Z,2022-12-15T14:00:00Z
452010000068188,+84970068188,active,452,01,Viettel,true,false,true,2022-11-15T11:00:00Z,2023-01-05T11:00:00Z
452010000068189,+84970068189,active,452,01,Viettel,true,false,true,2022-04-14T05:00:00Z,2022-06-27T05:00:00Z
452010000068190,+84970068190,active,452,01,Viettel,true,false,true,2022-01-26T23:00:00Z,2022-05-02T23:00:00Z
452010000068191,+84970068191,active,452,01,Viettel,true,false,true,2022-07-12T01:00:00Z,2022-09-21T01:00:00Z
452010000068192,+84970068192,active,452,01,Viettel,true,false,true,2022-02-01T12:00:00Z,2022-03-22T12:00:00Z
452010000068193,+84970068193,active,452,01,Viettel,true,false,true,2022-03-05T20:00:00Z,2022-03-31T20:00:00Z
452010000068194,+84970068194,active,452,01,Viettel,true,false,true,2022-07-26T02:00:00Z,2022-07-28T02:00:00Z
452010000068195,+84970068195,active,452,01,Viettel,true,false,true,2022-06-20T19:00:00Z,2022-08-20T19:00:00Z
452010000068196,+84970068196,active,452,01,Viettel,true,false,true,2022-01-06T13:00:00Z,2022-04-05T13:00:00Z
452010000068197,+84970068197,active,452,01,Viettel,true,false,true,2022-12-15T06:00:00Z,2023-03-12T06:00:00Z
452010000068198,+84970068198,active,452,01,Viettel,true,false,true,2022-05-01T12:00:00Z,2022-07-31T12:00:00Z
452010000068198,+84980068198,active,452,01,Viettel,true,false,true,2022-11-10T12:00:00Z,2022-11-10T12:00:00Z
452010000068199,+84970068199,active,452,01,Viettel,true,false,true,2022-02-12T06:00:00Z,2022-05-18T06:00:00Z
452010000068200,+84970068200,active,452,01,Viettel,true,false,true,2022-06-07T08:00:00Z,2022-07-07T08:00:00Z
452010000068201,+84970068201,active,452,01,Viettel,true,false,true,2022-07-10T12:00:00Z,2022-10-05T12:00:00Z
452010000068202,+84970068202,active,452,01,Viettel,true,false,true,2022-09-11T11:00:00Z,2022-10-31T11:00:00Z
452010000068203,+84970068203,active,452,01,Viettel,true,false,true,2022-05-24T23:00:00Z,2022-08-03T23:00:00Z
452010000068204,+84970068204,active,452,01,Viettel,true,false,true,2022-03-19T11:00:00Z,2022-06-11T11:00:00Z
452010000068205,+84970068205,active,452,01,Viettel,true,false,true,2022-03-08T09:00:00Z,2022-03-16T09:00:00Z
452010000068206,+84970068206,active,452,01,Viettel,true,false,true,2022-10-22T14:00:00Z,2022-10-26T14:00:00Z
452010000068207,+84970068207,active,452,01,Viettel,true,false,true,2022-08-26T10:00:00Z,2022-10-25T10:00:00Z
452010000068208,+84970068208,active,452,01,Viettel,true,false,true,2022-01-18T23:00:00Z,2022-03-13T23:00:00Z
452010000068209,+84970068209,active,452,01,Viettel,true,false,true,2022-11-25T08:00:00Z,2023-02-17T08:00:00Z
452010000068210,+84970068210,active,452,01,Viettel,true,false,true,2022-11-21T15:00:00Z,2023-01-02T15:00:00Z
452010000068211,+84970068211,active,452,01,Viettel,true,false,true,2022-12-14T10:00:00Z,2023-01-17T10:00:00Z
452010000068212,+84970068212,active,452,01,Viettel,true,false,true,2022-07-17T15:00:00Z,2022-10-18T15:00:00Z
452010000068213,+84970068213,active,452,01,Viettel,true,false,true,2022-06-06T23:00:00Z,2022-06-12T23:00:00Z
452010000068214,+84970068214,active,452,01,Viettel,true,false,true,2022-06-08T01:00:00Z,2022-08-02T01:00:00Z
452010000068215,+84970068215,active,452,01,Viettel,true,false,true,2022-04-29T15:00:00Z,2022-07-05T15:00:00Z
452010000068216,+84970068216,active,452,01,Viettel,true,false,true,2022-10-05T18:00:00Z,2022-11-14T18:00:00Z
452010000068217,+84970068217,active,452,01,Viettel,true,false,true,2022-07-20T22:00:00Z,2022-09-18T22:00:00Z
452010000068218,+84970068218,active,452,01,Viettel,true,false,true,2022-01-19T17:00:00Z,2022-02-23T17:00:00Z
452010000068219,+84970068219,active,452,01,Viettel,true,false,true,2022-12-18T07:00:00Z,2023-03-15T07:00:00Z
452010000068220,+84970068220,active,452,01,Viettel,true,false,true,2022-05-06T17:00:00Z,2022-08-04T17:00:00Z
452010000068221,+84970068221,active,452,01,Viettel,true,false,true,2022-03-07T01:00:00Z,2022-06-07T01:00:00Z
452010000068222,+84970068222,active,452,01,Viettel,true,false,true,2022-12-23T18:00:00Z,2023-02-25T18:00:00Z
452010000068223,+84970068223,active,452,01,Viettel,true,false,true,2022-02-19T08:00:00Z,2022-04-01T08:00:00Z
452010000068224,+84970068224,active,452,01,Viettel,true,false,true,2022-09-20T12:00:00Z,2022-11-17T12:00:00Z
452010000068225,+84970068225,active,452,01,Viettel,true,false,true,2022-05-28T21:00:00Z,2022-08-11T21:00:00Z
452010000068226,+84970068226,active,452,01,Viettel,true,false,true,2022-06-29T19:00:00Z,2022-09-25T19:00:00Z
452010000068227,+84970068227,active,452,01,Viettel,true,false,true,2022-01-26T17:00:00Z,2022-03-16T17:00:00Z
452010000068228,+84970068228,active,452,01,Viettel,true,false,true,2022-10-25T04:00:00Z,2023-01-16T04:00:00Z
452010000068229,+84970068229,active,452,01,Viettel,true,false,true,2022-10-29T22:00:00Z,2023-01-31T22:00:00Z
452010900068229,+84970068229,active,452,01,Viettel,true,false,true,2023-05-19T22:00:00Z,2023-05-19T22:00:00Z
452010000068230,+84970068230,active,452,01,Viettel,true,false,true,2022-05-24T03:00:00Z,2022-05-29T03:00:00Z
452010000068231,+84970068231,active,452,01,Viettel,true,false,true,2022-06-12T17:00:00Z,2022-08-07T17:00:00Z
452010000068232,+84970068232,active,452,01,Viettel,true,false,true,2022-05-24T12:00:00Z,2022-07-10T12:00:00Z
452010000068233,+84970068233,active,452,01,Viettel,true,false,true,2022-10-03T10:00:00Z,2022-11-05T10:00:00Z
452010000068234,+84970068234,active,452,01,Viettel,true,false,true,2022-07-19T00:00:00Z,2022-09-19T00:00:00Z
452010000068235,+84970068235,active,452,01,Viettel,true,false,true,2022-01-20T22:00:00Z,2022-04-20T22:00:00Z
452010000068236,+84970068236,active,452,01,Viettel,true,false,true,2022-05-19T20:00:00Z,2022-07-26T20:00:00Z
452010000068237,+84970068237,active,452,01,Viettel,true,false,true,2022-02-25T18:00:00Z,2022-05-15T18:00:00Z
452010000068238,+84970068238,active,452,01,Viettel,true,false,true,2022-02-10T12:00:00Z,2022-03-21T12:00:00Z
452010000068239,+84970068239,active,452,01,Viettel,true,false,true,2022-12-06T10:00:00Z,2022-12-19T10:00:00Z
452010000068240,+84970068240,active,452,01,Viettel,true,false,true,2022-05-01T13:00:00Z,2022-05-15T13:00:00Z
452010000068241,+84970068241,active,452,01,Viettel,true,false,true,2022-04-11T23:00:00Z,2022-06-21T23:00:00Z
452010900068241,+84970068241,active,452,01,Viettel,true,false,true,2022-08-12T23:00:00Z,2022-08-12T23:00:00Z
452010000068242,+84970068242,active,452,01,Viettel,true,false,true,2022-02-22T23:00:00Z,2022-05-02T23:00:00Z
452010000068243,+84970068243,active,452,01,Viettel,true,false,true,2022-01-24T09:00:00Z,2022-03-18T09:00:00Z
452010000068244,+84970068244,active,452,01,Viettel,true,false,true,2022-03-17T12:00:00Z,2022-05-13T12:00:00Z
452010000068245,+84970068245,active,452,01,Viettel,true,false,true,2022-06-07T01:00:00Z,2022-08-19T01:00:00Z
452010000068246,+84970068246,active,452,01,Viettel,true,false,true,2022-10-18T03:00:00Z,2022-12-01T03:00:00Z
452010000068247,+84970068247,active,452,01,Viettel,true,false,true,2022-12-01T07:00:00Z,2023-02-27T07:00:00Z
452010000068248,+84970068248,active,452,01,Viettel,true,false,true,2022-11-14T04:00:00Z,2022-12-04T04:00:00Z
452010000068249,+84970068249,active,452,01,Viettel,true,false,true,2022-11-10T06:00:00Z,2022-12-15T06:00:00Z
452010000068250,+84970068250,active,452,01,Viettel,true,false,true,2022-03-11T08:00:00Z,2022-04-10T08:00:00Z
452010000068251,+84970068251,active,452,01,Viettel,true,false,true,2022-02-21T02:00:00Z,2022-04-28T02:00:00Z
452010000068252,+84970068252,active,452,01,Viettel,true,false,true,2022-12-08T19:00:00Z,2023-02-13T19:00:00Z
452010000068253,+84970068253,active,452,01,Viettel,true,false,true,2022-07-09T05:00:00Z,2022-07-21T05:00:00Z
452010000068254,+84970068254,active,452,01,Viettel,true,false,true,2022-07-28T14:00:00Z,2022-10-31T14:00:00Z
452010000068255,+84970068255,active,452,01,Viettel,true,false,true,2022-05-28T06:00:00Z,2022-07-08T06:00:00Z
452010000068256,+84970068256,active,452,01,Viettel,true,false,true,2022-08-11T05:00:00Z,2022-09-18T05:00:00Z
452010000068257,+84970068257,active,452,01,Viettel,true,false,true,2022-07-22T09:00:00Z,2022-08-16T09:00:00Z
452010900068257,+84970068257,active,452,01,Viettel,true,false,true,2022-12-01T09:00:00Z,2022-12-01T09:00:00Z
452010000068258,+84970068258,active,452,01,Viettel,true,false,true,2022-08-11T14:00:00Z,2022-11-05T14:00:00Z
452010000068259,+84970068259,active,452,01,Viettel,true,false,true,2022-04-30T01:00:00Z,2022-08-03T01:00:00Z
452010000068260,+84970068260,active,452,01,Viettel,true,false,true,2022-10-28T10:00:00Z,2022-11-14T10:00:00Z
452010000068261,+84970068261,active,452,01,Viettel,true,false,true,2022-04-19T12:00:00Z,2022-05-21T12:00:00Z
452010000068262,+84970068262,active,452,01,Viettel,true,false,true,2022-11-30T09:00:00Z,2022-12-30T09:00:00Z
452010000068263,+84970068263,active,452,01,Viettel,true,false,true,2022-10-23T20:00:00Z,2022-12-01T20:00:00Z
452010000068264,+84970068264,active,452,01,Viettel,true,false,true,2022-06-24T02:00:00Z,2022-07-01T02:00:00Z
452010000068265,+84970068265,active,452,01,Viettel,true,false,true,2022-02-20T16:00:00Z,2022-03-08T16:00:00Z
452010000068266,+84970068266,active,452,01,Viettel,true,false,true,2022-05-14T16:00:00Z,2022-07-26T16:00:00Z
452010000068267,+84970068267,active,452,01,Viettel,true,false,true,2022-09-18T23:00:00Z,2022-11-12T23:00:00Z
452010000068268,+84970068268,active,452,01,Viettel,true,false,true,2022-01-07T14:00:00Z,2022-04-12T14:00:00Z
452010000068269,+84970068269,active,452,01,Viettel,true,false,true,2022-02-09T21:00:00Z,2022-02-28T21:00:00Z
452010000068270,+84970068270,active,452,01,Viettel,true,false,true,2022-10-18T06:00:00Z,2023-01-23T06:00:00Z
452010000068271,+84970068271,active,452,01,Viettel,true,false,true,2022-07-30T16:00:00Z,2022-09-13T16:00:00Z
452010000068272,+84970068272,active,452,01,Viettel,true,false,true,2022-11-12T14:00:00Z,2023-01-01T14:00:00Z
452010000068273,+84970068273,active,452,01,Viettel,true,false,true,2022-01-13T13:00:00Z,2022-04-01T13:00:00Z
452010000068274,+84970068274,active,452,01,Viettel,true,false,true,2022-10-25T04:00:00Z,2022-12-24T04:00:00Z
452010000068275,+84970068275,active,452,01,Viettel,true,false,true,2022-06-08T06:00:00Z,2022-07-13T06:00:00Z
452010000068276,+84970068276,active,452,01,Viettel,true,false,true,2022-03-20T03:00:00Z,2022-04-03T03:00:00Z
452010000068277,+84970068277,active,452,01,Viettel,true,false,true,2022-10-03T16:00:00Z,2023-01-01T16:00:00Z
452010000068278,+84970068278,active,452,01,Viettel,true,false,true,2022-09-12T04:00:00Z,2022-11-17T04:00:00Z
452010000068279,+84970068279,active,452,01,Viettel,true,false,true,2022-06-21T00:00:00Z,2022-08-23T00:00:00Z
452010000068280,+84970068280,active,452,01,Viettel,true,false,true,2022-09-21T04:00:00Z,2022-10-07T04:00:00Z
452010000068281,+84970068281,active,452,01,Viettel,true,false,true,2022-08-15T09:00:00Z,2022-09-03T09:00:00Z
452010000068282,+84970068282,active,452,01,Viettel,true,false,true,2022-03-23T08:00:00Z,2022-05-27T08:00:00Z
452010000068283,+84970068283,active,452,01,Viettel,true,false,true,2022-01-31T14:00:00Z,2022-03-23T14:00:00Z
452010000068284,+84970068284,active,452,01,Viettel,true,false,true,2022-09-07T18:00:00Z,2022-11-21T18:00:00Z
452010000068285,+84970068285,active,452,01,Viettel,true,false,true,2022-11-14T02:00:00Z,2022-12-15T02:00:00Z
452010000068286,+84970068286,active,452,01,Viettel,true,false,true,2022-11-14T01:00:00Z,2022-11-19T01:00:00Z
452010000068287,+84970068287,active,452,01,Viettel,true,false,true,2022-02-24T07:00:00Z,2022-03-27T07:00:00Z
452010000068288,+84970068288,active,452,01,Viettel,true,false,true,2022-03-31T16:00:00Z,2022-05-04T16:00:00Z
452010000068289,+84970068289,active,452,01,Viettel,true,false,true,2022-05-26T12:00:00Z,2022-05-28T12:00:00Z
452010000068290,+84970068290,active,452,01,Viettel,true,false,true,2022-03-31T00:00:00Z,2022-05-29T00:00:00Z
452010000068291,+84970068291,active,452,01,Viettel,true,false,true,2022-06-09T20:00:00Z,2022-08-19T20:00:00Z
452010000068292,+84970068292,active,452,01,Viettel,true,false,true,2022-08-03T07:00:00Z,2022-10-19T07:00:00Z
452010000068293,+84970068293,active,452,01,Viettel,true,false,true,2022-12-18T22:00:00Z,2023-01-25T22:00:00Z
452010000068294,+84970068294,active,452,01,Viettel,true,false,true,2022-07-12T07:00:00Z,2022-08-09T07:00:00Z
452010000068295,+84970068295,active,452,01,Viettel,true,false,true,2022-09-29T18:00:00Z,2022-10-06T18:00:00Z
452010000068296,+84970068296,active,452,01,Viettel,true,false,true,2022-04-03T12:00:00Z,2022-06-06T12:00:00Z
452010000068297,+84970068297,active,452,01,Viettel,true,false,true,2022-04-21T01:00:00Z,2022-05-13T01:00:00Z
452010900068297,+84970068297,active,452,01,Viettel,true,false,true,2022-10-17T01:00:00Z,2022-10-17T01:00:00Z
452010000068298,+84970068298,active,452,01,Viettel,true,false,true,2022-08-16T03:00:00Z,2022-08-18T03:00:00Z
452010000068299,+84970068299,active,452,01,Viettel,true,false,true,2022-02-20T09:00:00Z,2022-03-22T09:00:00Z
452010000068300,+84970068300,active,452,01,Viettel,true,false,true,2022-01-25T22:00:00Z,2022-04-04T22:00:00Z
452010000068301,+84970068301,active,452,01,Viettel,true,false,true,2022-04-01T20:00:00Z,2022-06-09T20:00:00Z
452010000068302,+84970068302,active,452,01,Viettel,true,false,true,2022-05-09T20:00:00Z,2022-07-02T20:00:00Z
452010000068303,+84970068303,active,452,01,Viettel,true,false,true,2022-11-05T13:00:00Z,2023-01-03T13:00:00Z
452010000068304,+84970068304,active,452,01,Viettel,true,false,true,2022-08-20T09:00:00Z,2022-11-21T09:00:00Z
452010000068305,+84970068305,active,452,01,Viettel,true,false,true,2022-06-30T12:00:00Z,2022-08-15T12:00:00Z
452010000068306,+84970068306,active,452,01,Viettel,true,false,true,2022-09-16T10:00:00Z,2022-11-24T10:00:00Z
452010000068307,+84970068307,active,452,01,Viettel,true,false,true,2022-07-10T20:00:00Z,2022-09-09T20:00:00Z
452010000068308,+84970068308,active,452,01,Viettel,true,false,true,2022-04-14T15:00:00Z,2022-06-19T15:00:00Z
452010000068309,+84970068309,active,452,01,Viettel,true,false,true,2022-11-03T12:00:00Z,2022-11-22T12:00:00Z
452010000068309,+84980068309,active,452,01,Viettel,true,false,true,2023-03-26T12:00:00Z,2023-03-26T12:00:00Z
452010000068310,+84970068310,active,452,01,Viettel,true,false,true,2022-10-04T09:00:00Z,2022-12-06T09:00:00Z
452010000068311,+84970068311,active,452,01,Viettel,true,false,true,2022-11-23T23:00:00Z,2022-11-28T23:00:00Z
452010000068312,+84970068312,active,452,01,Viettel,true,false,true,2022-10-10T14:00:00Z,2022-11-07T14:00:00Z
452010000068313,+84970068313,active,452,01,Viettel,true,false,true,2022-07-20T00:00:00Z,2022-10-15T00:00:00Z
452010000068314,+84970068314,active,452,01,Viettel,true,false,true,2022-03-25T04:00:00Z,2022-03-26T04:00:00Z
452010000068315,+84970068315,active,452,01,Viettel,true,false,true,2022-08-02T04:00:00Z,2022-09-28T04:00:00Z
452010000068316,+84970068316,active,452,01,Viettel,true,false,true,2022-09-14T11:00:00Z,2022-09-23T11:00:00Z
452010000068317,+84970068317,active,452,01,Viettel,true,false,true,2022-07-20T20:00:00Z,2022-07-21T20:00:00Z
452010000068318,+84970068318,active,452,01,Viettel,true,false,true,2022-08-29T02:00:00Z,2022-11-01T02:00:00Z
452010000068319,+84970068319,active,452,01,Viettel,true,false,true,2022-11-17T13:00:00Z,2023-02-22T13:00:00Z
452010000068320,+84970068320,active,452,01,Viettel,true,false,true,2022-12-20T05:00:00Z,2022-12-21T05:00:00Z
452010000068321,+84970068321,active,452,01,Viettel,true,false,true,2022-10-19T01:00:00Z,2023-01-22T01:00:00Z
452010000068322,+84970068322,active,452,01,Viettel,true,false,true,2022-02-17T21:00:00Z,2022-03-05T21:00:00Z
452010000068323,+84970068323,active,452,01,Viettel,true,false,true,2022-08-05T03:00:00Z,2022-10-05T03:00:00Z
452010000068324,+84970068324,active,452,01,Viettel,true,false,true,2022-03-31T03:00:00Z,2022-05-28T03:00:00Z
452010000068325,+84970068325,active,452,01,Viettel,true,false,true,2022-08-22T00:00:00Z,2022-10-07T00:00:00Z
452010000068326,+84970068326,active,452,01,Viettel,true,false,true,2022-09-12T07:00:00Z,2022-09-30T07:00:00Z
452010000068327,+84970068327,active,452,01,Viettel,true,false,true,2022-11-25T20:00:00Z,2022-12-02T20:00:00Z
452010000068328,+84970068328,active,452,01,Viettel,true,false,true,2022-08-25T07:00:00Z,2022-11-26T07:00:00Z
452010000068329,+84970068329,active,452,01,Viettel,true,false,true,2022-10-17T14:00:00Z,2022-12-20T14:00:00Z
452010000068330,+84970068330,active,452,01,Viettel,true,false,true,2022-09-03T15:00:00Z,2022-10-11T15:00:00Z
